Time,Voltage,Current,Temperature,SOC
6890.400000000001,3.821916275952947,-1.2500974070770587,6.23508,0.6862048686279705
6890.5,3.8217259320730665,-1.2501543987590844,6.23508,0.6861978250320325
6890.6,3.82166511653817,-1.2501897753630942,6.23508,0.6861907811149784
6890.700000000001,3.82166511653817,-1.25019561256634,6.23508,0.686183736998597
6890.8,3.82166511653817,-1.2502138126785398,6.23508,0.6861766928493264
6890.900000000001,3.821535965646942,-1.2502527824503948,6.23508,0.6861696485975082
6891.0,3.821343321098287,-1.2502672462999,6.23508,0.6861626041261174
6891.1,3.8452699237373484,-0.5872955079200528,6.23508,0.6861555595732308
6891.200000000001,3.846217445730524,-0.5827041493884509,6.23508,0.6861522504932899
6891.3,3.84627793730869,-0.5820107873107172,6.23508,0.6861489672830725
